"351_CeS2",-1.8923836313,"S-S-Ce"
"352_GeS2",-0.223975258,"S-S-Ge"
"353_HfS2",-1.760390918,"S-S-Hf"
"354_IrS2",-0.2752142847,"S-S-Ir"
"355_MoS2",-0.6205398747,"S-S-Mo"
"356_OsS2",0.0252655353,"S-S-Os"
"357_PdS2",-0.2511470647,"S-S-Pd"
"358_PtS2",-0.5163082947,"S-S-Pt"
"359_ReS2",-0.1530821547,"S-S-Re"
"360_RuS2",-0.2175198347,"S-S-Ru"
"361_SnS2",-0.4464822747,"S-S-Sn"
"362_TcS2",-0.334471388,"S-S-Tc"
"363_S2Te",-1.66413333317905E-005,"S-S-Te"
"364_TiS2",-1.4738246613,"S-S-Ti"
"365_WS2",-0.5362923047,"S-S-W"
"366_ZrS2",-1.7689884513,"S-S-Zr"
"367_CeSe2",-1.7034721633,"Se-Se-Ce"
"368_GeSe2",-0.1088241233,"Se-Se-Ge"
"369_HfSe2",-1.4746553467,"Se-Se-Hf"
"370_IrSe2",-0.2053248033,"Se-Se-Ir"
"371_MoSe2",-0.41638306,"Se-Se-Mo"
"372_OsSe2",0.1640885533,"Se-Se-Os"
"373_PdSe2",-0.2899102833,"Se-Se-Pd"
"374_PtSe2",-0.51375614,"Se-Se-Pt"
"375_ReSe2",0.04660284,"Se-Se-Re"
"376_RuSe2",-0.1325578133,"Se-Se-Ru"
"377_SnSe2",-0.3580040033,"Se-Se-Sn"
"378_TcSe2",-0.1985157333,"Se-Se-Tc"
"379_Se2Te",-0.0723425033,"Se-Se-Te"
"380_TiSe2",-1.2483220233,"Se-Se-Ti"
"381_WSe2",-0.2542250733,"Se-Se-W"
"382_ZrSe2",-1.5213829267,"Se-Se-Zr"
"383_CeTe2",-1.29231081,"Te-Te-Ce"
"384_GeTe2",0.0177108633,"Te-Te-Ge"
"385_HfTe2",-0.97197191,"Te-Te-Hf"
"386_IrTe2",-0.3676483233,"Te-Te-Ir"
"387_MoTe2",-0.1939881667,"Te-Te-Mo"
