Compound,E_above_hull
O-NO-Bi,0.6651576182812491
O-NO-Ce,0.9431010500000028
O-NO-Co,0.5627815454166694
O-NO-Cr,0.7590325725000007
O-NO-Fe,0.487722618749995
O-NO-Ga,0.6753655590624952
O-NO-Gd,0.0
O-NO-In,0.7384794607812442
O-NO-Ir,0.7827249112499999
O-NO-La,0.6892716309722182
O-NO-Lu,0.7817970373437433
O-NO-Nd,0.7536567787500026
O-NO-Rh,0.6097497237499994
O-NO-Ru,0.7310823200000023
O-NO-Sc,0.8904028593749942
O-NO-Sm,0.7325124306249897
O-NO-Y,0.7621652376562462
O-OCN-Al,0.6027271272499988
O-OCN-Bi,0.4983517202499961
O-OCN-Ce,0.8116136505
O-OCN-Co,0.6467700428333352
O-OCN-Cr,0.5639264482499975
O-OCN-Fe,0.49033225149999815
O-OCN-Ga,0.5518172437499977
O-OCN-Gd,0.0
O-OCN-In,0.5104504231249969
O-OCN-Ir,0.8993526175
O-OCN-La,0.39821836287499224
O-OCN-Lu,1.0060896323749944
O-OCN-Nd,0.4325800339999901
O-OCN-Rh,0.6311184645000001
O-OCN-Ru,0.6596054764999995
O-OCN-Sc,0.49596366799999636
O-OCN-Sm,0.4523851169999915
O-OCN-Y,0.46805265662499806
O-SCN-Al,0.7548436340572913
O-SCN-Bi,0.570450665749977
O-SCN-Ce,0.4514369324999947
O-SCN-Co,0.7814741571666666
O-SCN-Cr,0.7114556097786444
O-SCN-Fe,0.7936091187692256
O-SCN-Ga,0.7101920089453131
O-SCN-Gd,0.9878079219999982
O-SCN-In,0.6184815145937446
O-SCN-Ir,0.7773339359999945
O-SCN-La,0.5671130575000092
O-SCN-Lu,0.5322855980286505
O-SCN-Nd,0.5182783899318082
O-SCN-Rh,0.7520519020833287
O-SCN-Ru,0.798858008749999
O-SCN-Sc,0.5439152374453116
O-SCN-Sm,0.5068451241406216
O-SCN-Y,0.5155828751406162
O-SH-Al,0.5763623121538615
O-SH-Bi,0.40603828677082987
O-SH-Ce,0.25749135500000264
O-SH-Co,0.63681666028846
O-SH-Cr,0.523970649098306
O-SH-Fe,0.6466195030882371
O-SH-Ga,0.5568256155908209
O-SH-Gd,0.008354204931645626
O-SH-In,0.4516079109558717
O-SH-Ir,0.6032922316666642
O-SH-La,0.3985717387499932
O-SH-Lu,0.337755386910807
O-SH-Nd,0.3257572649501448
O-SH-Rh,0.5871988626325724
O-SH-Ru,0.6525445905208329
O-SH-Sc,0.3556504186816394
O-SH-Sm,0.3119741343981488
O-SH-Y,0.31697854948025217
PH-Br-Al,0.26532140834325446
PH-Br-Bi,0.2979035587103276
PH-Br-Ce,0.597614197301592
PH-Br-Co,0.25221858468750114
PH-Br-Cr,0.3849774401388917
PH-Br-Fe,0.4521818668750015
PH-Br-Ga,0.31323563688492406
PH-Br-Gd,1.338851092718258
PH-Br-In,0.24945235396825538
PH-Br-Ir,0.185551443749997
PH-Br-La,0.36057059052083673
PH-Br-Lu,0.2849193185515908
PH-Br-Nd,0.36918843510417076
PH-Br-Rh,0.16083669791666466
PH-Br-Ru,0.3499901329166697
PH-Br-Sc,0.1933808352182549
PH-Br-Sm,0.36430681114583763
PH-Br-Y,0.27430272927083266
PH-Cl-Al,0.3348480818849229
PH-Cl-Bi,0.28494334516866004
PH-Cl-Ce,0.6455362285515918
PH-Cl-Co,0.2418452115625005
PH-Cl-Cr,0.39929466222222665
PH-Cl-Fe,0.41816092812500116
PH-Cl-Ga,0.346049224384922
PH-Cl-Gd,0.39015438688492665
PH-Cl-In,0.2553925381415354
PH-Cl-Ir,0.1028607854166701
PH-Cl-La,0.39796856385417456
PH-Cl-Lu,0.00705040921874911
PH-Cl-Nd,0.41305083218750127
PH-Cl-Rh,0.12115677229166621
PH-Cl-Ru,0.34267720250000266
PH-Cl-Sc,0.35805017521825633
PH-Cl-Sm,0.30277464947916854
PH-Cl-Y,0.38569753343750257
PH-CN-Al,1.09847064202381
PH-CN-Bi,0.8295059101761879
PH-CN-Ce,0.9941684256250003
PH-CN-Co,0.7371335022500016
PH-CN-Cr,0.845968107500001
PH-CN-Fe,0.7991733727500137
PH-CN-Ga,0.935631382375
PH-CN-Gd,0.7499195448749987
PH-CN-In,0.7936453167499966
PH-CN-Ir,0.6512959922499881
PH-CN-La,0.6530055533333332
PH-CN-Lu,0.8135320270238076
PH-CN-Nd,0.7179786769999978
PH-CN-Rh,0.6955423222500023
PH-CN-Ru,0.7644572430000078
PH-CN-Sc,0.8821288190238086
PH-CN-Sm,0.7568647334821463
PH-CN-Y,0.7829577546249986
PH-F-Al,0.7663431301349215
PH-F-Bi,0.3746306532936572
PH-F-Ce,0.8788312399404781
PH-F-Co,0.38967456196428785
PH-F-Cr,0.5072869233333375
PH-F-Fe,0.5597708456249997
PH-F-Ga,0.6183964524404768
PH-F-Gd,0.5957136693849279
PH-F-In,0.49619608063492215
PH-F-Ir,0.4156259406249987
PH-F-La,0.6016716442708407
PH-F-Lu,0.5252989535515908
PH-F-Nd,0.6359089270486145
PH-F-Rh,0.37909829449999854
PH-F-Ru,0.5484678241249945
PH-F-Sc,0.570608497718256
PH-F-Sm,0.6380551394791709
PH-F-Y,0.5723465003819452
PH-I-Al,0.2614744908432556
PH-I-Bi,0.2927693562103286
PH-I-Ce,0.6234545698015914
PH-I-Co,0.3277622381250005
PH-I-Cr,0.4392925175000002
PH-I-Fe,0.545088180625001
PH-I-Ga,0.33272249063492154
PH-I-Gd,1.087443341250001
PH-I-In,0.22959916626487598
PH-I-Ir,0.24058049187500075
PH-I-La,0.3225552001041727
PH-I-Lu,0.2868269048015861
PH-I-Nd,0.3103436338541705
PH-I-Rh,0.2366274899999965
PH-I-Ru,0.4145312662500018
PH-I-Sc,0.23027776855158777
PH-I-Sm,0.2996225690624996
PH-I-Y,0.3331712730208345
PH-NC-Al,1.0564487860238092
PH-NC-Bi,0.8275748381761865
PH-NC-Ce,1.008985189625001
PH-NC-Co,0.7513965802500024
PH-NC-Cr,0.7909279975000008
PH-NC-Fe,0.8370451187500123
PH-NC-Ga,0.916915710375001
PH-NC-Gd,1.4469359608749954
PH-NC-In,0.779466280749995
PH-NC-Ir,0.7101476962499902
PH-NC-La,0.6112416713333335
PH-NC-Lu,0.7769463410238053
PH-NC-Nd,0.6681936229999987
PH-NCO-Al,0.9352052719563524
PH-NCO-Bi,0.6817160362978285
PH-NCO-Ce,0.6799033618229213
PH-NCO-Co,0.48514758947916903
PH-NCO-Cr,0.6498694871388899
PH-NCO-Fe,0.5961202934523815
PH-NCO-Ga,0.6997439819791644
PH-NCO-Gd,0.5910021733854194
PH-NCO-In,0.6165766101250014
PH-NCO-Ir,0.4115577493125109
PH-NCO-La,0.7297007753172373
PH-NCO-Lu,0.8405458534146852
PH-NCO-Nd,0.7546002338802058
PH-NCO-Rh,0.42681088197916317
PH-NCO-Ru,0.5266808912251904
PH-NCO-Sc,0.783546314873016
PH-NCO-Sm,0.7564967483723919
PH-NCO-Y,0.7665110746944457
PH-NC-Rh,0.7345660202500017
PH-NC-Ru,0.8378673430000081
PH-NCS-Al,0.732568336261906
PH-NCS-Bi,0.5825419182486904
PH-NC-Sc,0.837077371023808
PH-NCS-Ce,0.6589037637579427
PH-NCS-Co,0.5626661179166703
PH-NCS-Cr,0.7646139560277767
PH-NCS-Fe,0.6823791704166862
PH-NCS-Ga,0.6931373038902162
PH-NCS-Gd,0.596771043757947
PH-NCS-In,0.6282359021541044
PH-NCS-Ir,0.512326649374998
PH-NCS-La,0.7001089224861126
PH-NCS-Lu,0.6948668325119058
PH-NC-Sm,0.7289533574821458
PH-NCS-Nd,0.7029169332361125
PH-NCS-Rh,0.488740188402776
PH-NCS-Ru,0.658295390416674
PH-NCS-Sc,0.7122161802896798
PH-NCS-Sm,0.6979739081527789
PH-NCS-Y,0.6926537268009287
PH-NC-Y,0.7199984426250001
PH-NO-Al,1.6355405298476215
PH-NO-Bi,1.2665442050573787
PH-NO-Ce,1.0808875176874988
PH-NO-Co,1.012993286875
PH-NO-Cr,1.2142204040666655
PH-NO-Fe,1.061005085642858
PH-NO-Ga,1.2870588238750003
PH-NO-Gd,1.085304831562496
PH-NO-In,1.2108878936499998
PH-NO-Ir,0.9609479826749912
PH-NO-La,1.2267394531875002
PH-NO-Lu,1.356516975597625
PH-NO-Nd,1.3838575242499953
PH-NO-Rh,0.9750857398750039
PH-NO-Ru,0.9692163369702413
PH-NO-Sc,1.440636301347622
PH-NO-Sm,1.4271421812124974
PH-NO-Y,1.4558320351333212
PH-OCN-Al,1.1851067886230187
PH-OCN-Bi,0.8242065496311604
PH-OCN-Ce,1.0846776484895866
PH-OCN-Co,0.7499039061458355
PH-OCN-Cr,0.908436207138891
PH-OCN-Fe,0.8702251767857145
PH-OCN-Ga,0.9337939603124976
PH-OCN-Gd,0.7905359533854188
PH-OCN-In,0.8244650101250013
PH-OCN-Ir,0.6842201943125126
PH-OCN-La,0.8771161986505689
PH-OCN-Lu,0.9603809700813493
PH-OCN-Nd,0.9288348372135395
PH-OCN-Rh,0.6854866786458285
PH-OCN-Ru,0.7700111378918564
PH-OCN-Sc,1.005502789873015
PH-OCN-Sm,0.9397321267057261
PH-OCN-Y,0.9646568646944456
PH-SCN-Al,0.8340427745952397
PH-SCN-Bi,0.8197108699153581
PH-SCN-Ce,1.0123192170912763
PH-SCN-Co,0.592774226250004
PH-SCN-Cr,0.864946699361111
PH-SCN-Fe,0.693456437083352
PH-SCN-Ga,0.7321659138902152
PH-SCN-Gd,2.8572195087579466
PH-SCN-In,0.6741194304874387
PH-SCN-Ir,0.5514427077083326
PH-SCN-La,0.8577102774861132
PH-SCN-Lu,0.8362553275119069
PH-SCN-Nd,0.8518016799027794
PH-SCN-Rh,0.574000723402774
PH-SCN-Ru,0.7494826787500077
PH-SCN-Sc,0.8202790552896797
PH-SCN-Sm,0.8790664564861146
PH-SCN-Y,0.811275726800929
PH-SH-Al,0.45440333790476384
PH-SH-Bi,0.449928189912697
PH-SH-Ce,0.7594050125238176
PH-SH-Co,0.3661665197500099
PH-SH-Cr,0.5142757568333316
PH-SH-Fe,0.512095053499996
PH-SH-Ga,0.48233184068254076
PH-SH-Gd,0.436816886523804
PH-SH-In,0.408483492599208
PH-SH-Ir,0.3754393872500046
PH-SH-La,0.5801517201666719
PH-SH-Lu,0.5432928993492041
PH-SH-Nd,0.5768447043333289
PH-SH-Rh,0.34182391383333766
PH-SH-Ru,0.5945089367499996
PH-SH-Sc,0.5273153340158725
PH-SH-Sm,0.5694786073333304
PH-SH-Y,0.5505186636111077
S-Br-Al,0.03881253675926111
S-Br-Bi,0.0471507641666733
S-Br-Ce,0.7070707294444354
S-Br-Co,0.08838290499999957
S-Br-Cr,0.10956952000000086
S-Br-Fe,0.23036058000000637
S-Br-Ga,0.10983956944444628
S-Br-Gd,4.042442035494801
S-Br-In,0.013223585416668016
S-Br-Ir,0.10692099833332946
S-Br-La,0.14847626499999578
S-Br-Lu,0.09131824166667002
S-Br-Nd,0.15009704916666777
S-Br-Rh,0.05454330027778198
S-Br-Ru,0.18099624736110798
S-Br-Sc,0.0
S-Br-Sm,0.10161335416667328
S-Br-Y,0.0
S-Cl-Al,0.06353400148148403
S-Cl-Bi,0.051749085833328934
S-Cl-Ce,0.33698321777777096
S-Cl-Co,0.046439620833339745
S-Cl-Cr,0.1856509801851871
S-Cl-Fe,0.1751244683333315
S-Cl-Ga,0.09545044944444925
S-Cl-Gd,4.070337051050355
S-Cl-In,0.0
S-Cl-Ir,0.0
S-Cl-La,0.1857740594444408
S-Cl-Lu,0.0
S-Cl-Nd,0.17125262472221436
S-Cl-Rh,0.0
S-Cl-Ru,0.18225627347222328
S-Cl-Sc,0.07713191277777831
S-Cl-Sm,0.1455711297916622
S-Cl-Y,0.10053996351852135
S-CN-Al,0.7814543017382807
S-CN-Bi,0.5546070023611058
S-CN-Ce,0.3935091756249989
S-CN-Co,0.5781245507291661
S-CN-Cr,0.7017776214583318
S-CN-Fe,0.6393882218749987
S-CN-Ga,0.7454947118749988
S-CN-Gd,3.543305898125002
S-CN-In,0.588846007499999
S-CN-Ir,0.6156199506249962
S-CN-La,0.5074348691666835
S-CN-Lu,0.6361248001041631
S-CN-Nd,0.5182340162499912
S-CN-Rh,0.5280063407291671
S-CN-Ru,0.6802565640624998
S-CN-Sc,0.6009778727083308
S-CN-Sm,0.6360806767708311
S-CN-Y,0.5172971874305539
Se-Br-Al,0.051018734722227066
Se-Br-Bi,0.0
Se-Br-Ce,0.0
Se-Br-Co,0.04402529500001151
Se-Br-Cr,0.11542539018518738
Se-Br-Fe,0.19758522666667488
Se-Br-Ga,0.12047612277778441
Se-Br-Gd,4.208642739999991
Se-Br-In,0.017940094259262906
Se-Br-Ir,0.05828498270832938
Se-Br-La,0.09091123633988829
Se-Br-Lu,0.0
Se-Br-Nd,0.04737331513891263
Se-Br-Rh,0.0
Se-Br-Ru,0.19045814902777636
Se-Br-Sc,0.0
Se-Br-Sm,0.09995568055554926
Se-Br-Y,0.0
Se-Cl-Al,0.11306333277778258
Se-Cl-Bi,0.02104086416666462
Se-Cl-Ce,0.0
Se-Cl-Co,0.03895625416667592
Se-Cl-Cr,0.1472530629629638
Se-Cl-Fe,0.16816233166666628
Se-Cl-Ga,0.13985030277778243
Se-Cl-Gd,4.243143585555551
Se-Cl-In,0.0
Se-Cl-Ir,0.0
Se-Cl-La,0.13165518078433536
Se-Cl-Lu,0.0
Se-Cl-Nd,0.09577871458335352
Se-Cl-Rh,0.0
Se-Cl-Ru,0.16295225180555306
Se-Cl-Sc,0.0
Se-Cl-Sm,0.010448508333322337
Se-Cl-Y,0.0
Se-CN-Al,0.9297648123828122
Se-CN-Bi,0.5434024163194415
Se-CN-Ce,0.7353848156250002
Se-CN-Co,0.5674421875000011
Se-CN-Cr,0.6646688310416646
Se-CN-Fe,0.649171071875001
Se-CN-Ga,0.780475926874999
Se-CN-Gd,3.6425155043750017
Se-CN-In,0.6297882437499993
Se-CN-Ir,0.6472458389062474
Se-CN-La,0.4035317421875
Se-CN-Lu,0.6437543746874965
Se-CN-Nd,0.49128200750000417
Se-CN-Rh,0.47187943156250256
Se-CN-Ru,0.7046491303125002
Se-CN-Sc,0.534860138632812
Se-CN-Sm,0.6627017440624989
Se-CN-Y,0.41039085750000126
Se-F-Al,0.5888433304444494
Se-F-Bi,0.11404814166667165
Se-F-Ce,0.0
Se-F-Co,0.2404958366666765
Se-F-Cr,0.34785341777777923
Se-F-Fe,0.2921987683333427
Se-F-Ga,0.4318924868518579
Se-F-Gd,4.406547868888879
Se-F-In,0.24441970314815364
Se-F-Ir,0.09342967057291673
Se-F-La,0.47641167000000095
Se-F-Lu,0.24860200555556844
Se-F-Nd,0.46542643333332734
Se-F-Rh,0.0
Se-F-Ru,0.2751227629166664
Se-F-Sc,0.042907811336808876
Se-F-Sm,0.4248806883333245
Se-F-Y,0.40493686916666505
Se-I-Al,0.08649829472222237
Se-I-Bi,0.01304151555555677
Se-I-Ce,0.17619705250002227
Se-I-Co,0.10595208916668142
Se-I-Cr,0.0
Se-I-Fe,0.2525176783333478
Se-I-Ga,0.17289608111111576
Se-I-Gd,3.7818944983333225
Se-I-In,0.05639984166666778
Se-I-Ir,0.05920688270833807
Se-I-La,0.04758957245100248
Se-I-Lu,0.014083243888897812
Se-I-Nd,0.0
Se-I-Rh,0.0
Se-I-Ru,0.18401893125000157
Se-I-Sc,0.0
Se-I-Sm,0.02801337444443419
Se-I-Y,0.0
Se-NC-Al,0.8811790348828126
Se-NC-Bi,0.5520440763194436
Se-NC-Ce,0.3594904481250012
Se-NC-Co,0.5693996300000013
Se-NC-Cr,0.6412586160416662
Se-NC-Fe,0.664122909375001
Se-NC-Ga,0.7617806668749978
Se-NC-Gd,3.580679911875002
Se-NC-In,0.5981650987499982
Se-NC-Ir,0.727243526406248
Se-NC-La,0.3543137821875
Se-NC-Lu,0.5731397721874956
Se-NC-Nd,0.4314005050000027
Se-NCO-Al,0.6565835425729158
Se-NCO-Bi,0.1531506349166456
Se-NCO-Ce,0.6359635974999946
Se-NCO-Co,0.20490812716666795
Se-NCO-Cr,0.3424257628697891
Se-NCO-Fe,0.26430119100000127
Se-NCO-Ga,0.3684253172031262
Se-NCO-Gd,0.8550128142500029
Se-NCO-In,0.22835897506423564
Se-NCO-Ir,0.24625244862500395
Se-NCO-La,0.3404267693854166
Se-NCO-Lu,0.43339503757292164
Se-NCO-Nd,0.35958638765624684
Se-NCO-Rh,0.0873138367500026
Se-NCO-Ru,0.28239305174999885
Se-NCO-Sc,0.3774576980729165
Se-NCO-Sm,0.38293877465624604
Se-NCO-Y,0.4169967996562569
Se-NC-Rh,0.523711271562501
Se-NC-Ru,0.770260575312502
Se-NCS-Al,0.4501587257968751
Se-NCS-Bi,0.2325235808619759
Se-NC-Sc,0.4617972436328124
Se-NCS-Ce,0.5515531525000128
Se-NCS-Co,0.37539062749999985
Se-NCS-Cr,0.3840721455364555
Se-NCS-Fe,0.476539070500003
Se-NCS-Ga,0.40502543920312384
Se-NCS-Gd,0.1494373314453128
Se-NCS-In,0.3034829607309
Se-NCS-Ir,0.45901526962502004
Se-NCS-La,0.3421560144999418
Se-NCS-Lu,0.30808049048958
Se-NC-Sm,0.5661537065624991
Se-NCS-Nd,0.3403831863897935
Se-NCS-Rh,0.3513593388369145
Se-NCS-Ru,0.5787943639999966
Se-NCS-Sc,0.25545370857291694
Se-NCS-Sm,0.31439925684896863
Se-NCS-Y,0.24623411439236165
Se-NC-Y,0.33702544250000344
Se-NO-Al,1.452391717591146
Se-NO-Bi,0.7359331615277895
Se-NO-Ce,0.9322941962500018
Se-NO-Co,0.7571458011914078
Se-NO-Cr,0.9810537004622368
Se-NO-Fe,0.7133505620442762
Se-NO-Ga,1.0230721033789045
Se-NO-Gd,0.5451848412499984
Se-NO-In,0.9144042782052964
Se-NO-Ir,0.7303753526562495
Se-NO-La,1.0410268586067737
Se-NO-Lu,1.1990286170247373
Se-NO-Nd,1.0833622647526084
Se-NO-Rh,0.5959138846874978
Se-NO-Ru,0.7669407490624991
Se-NO-Sc,1.1594874644661424
Se-NO-Sm,1.0912862675195356
Se-NO-Y,1.0646226342057368
Se-OCN-Al,0.9554010705729166
Se-OCN-Bi,0.39732966091664323
Se-OCN-Ce,0.8264367054999973
Se-OCN-Co,0.5141239411666696
Se-OCN-Cr,0.6542009428697906
Se-OCN-Fe,0.5850864830000013
Se-OCN-Ga,0.6555416172031254
Se-OCN-Gd,1.1556300482500035
Se-OCN-In,0.5048918390642356
Se-OCN-Ir,0.5743216106250024
Se-OCN-La,0.5377833173854185
Se-OCN-Lu,0.691112801572924
Se-OCN-Nd,0.7586478156562464
Se-OCN-Rh,0.3976901687500032
Se-OCN-Ru,0.6166048257499988
Se-OCN-Sc,0.6491419480729164
Se-OCN-Sm,0.6234270006562461
Se-OCN-Y,0.6675806016562547
Se-SCN-Al,0.5600002477968751
Se-SCN-Bi,0.4090862708619767
Se-SCN-Ce,0.4948307485000143
Se-SCN-Co,0.4058752154999983
Se-SCN-Cr,0.47924571153645523
Se-SCN-Fe,0.558362208500002
Se-SCN-Ga,0.49106279720312607
Se-SCN-Gd,0.3343623594453149
Se-SCN-In,0.4073160307309003
Se-SCN-Ir,0.4249426736250186
Se-SCN-La,0.5279867304999399
Se-SCN-Lu,0.543233694489583
Se-SCN-Nd,0.5116464043897935
Se-SCN-Rh,0.39055568683691533
Se-SCN-Ru,0.6342901219999959
Se-SCN-Sc,0.44524671257291715
Se-SCN-Sm,0.49994511284896603
Se-SCN-Y,0.4409959203923606
Se-SH-Al,0.24472741490668426
Se-SH-Bi,0.20622873295247146
Se-SH-Ce,0.2140238950000004
Se-SH-Co,0.1841415637499999
Se-SH-Cr,0.3502569337955723
Se-SH-Fe,0.37320427500000086
Se-SH-Ga,0.2993905758789044
Se-SH-Gd,0.07216249118164342
Se-SH-In,0.19143491778862654
Se-SH-Ir,0.20732967640624622
Se-SH-La,0.32272950750000007
Se-SH-Lu,0.25377298067057197
Se-SH-Nd,0.3002044423622543
Se-SH-Rh,0.1787417354211449
Se-SH-Ru,0.47730603187500265
Se-SH-Sc,0.13709167908853992
Se-SH-Sm,0.28368666543620336
Se-SH-Y,0.18972376486545173
S-F-Al,0.459999762481484
S-F-Bi,0.12088242305556207
S-F-Ce,0.44445935833333294
S-F-Co,0.1519406033333368
S-F-Cr,0.34859342833333606
S-F-Fe,0.32657394166667153
S-F-Ga,0.3260901001851888
S-F-Gd,1.7267383233333362
S-F-In,0.18453185430555763
S-F-Ir,0.010766227222227087
S-F-La,0.4609589649999961
S-F-Lu,0.34202347666666455
S-F-Nd,0.47721114666666864
S-F-Rh,0.0
S-F-Ru,0.26149888124999876
S-F-Sc,0.2987135227777795
S-F-Sm,0.4524523433333343
S-F-Y,0.40493128333333317
S-I-Al,0.13356138009259055
S-I-Bi,0.04086371027778313
S-I-Ce,0.0
S-I-Co,0.2026673958333447
S-I-Cr,0.06826776611111285
S-I-Fe,0.3392663350000156
S-I-Ga,0.21431447111111623
S-I-Gd,0.09963328500000301
S-I-In,0.05257988541666947
S-I-Ir,0.18290030166667037
S-I-La,0.11417664111110781
S-I-Lu,0.0249155877777838
S-I-Nd,0.0680240336111062
S-I-Rh,0.10723431138889694
S-I-Ru,0.22492629625000404
S-I-Sc,0.0
S-I-Sm,0.10889775000000412
S-I-Y,0.07599748629630199
S-NC-Al,0.7079556242382807
S-NC-Bi,0.5604672223611047
S-NC-Ce,0.3311710956249989
S-NC-Co,0.5715723307291665
S-NC-Cr,0.6648128239583322
S-NC-Fe,0.6555418718750001
S-NC-Ga,0.7064268943749976
S-NC-Gd,0.27979121812500196
S-NC-In,0.5501123899999989
S-NC-Ir,0.7008891681249949
S-NC-La,0.44283444416668516
S-NC-Lu,0.5533921301041644
S-NC-Nd,0.4526633787499925
S-NCO-Al,0.5002921460572924
S-NCO-Bi,0.15351850374997866
S-NCO-Ce,0.6068137244999967
S-NCO-Co,0.1822364091666664
S-NCO-Cr,0.31064924577864517
S-NCO-Fe,0.24925509276922675
S-NCO-Ga,0.30008957294531236
S-NCO-Gd,0.0
S-NCO-In,0.2003161765937449
S-NCO-Ir,0.2284786999999966
S-NCO-La,0.3795409395000071
S-NCO-Lu,0.3577042180286476
S-NCO-Nd,0.3191539799318086
S-NCO-Rh,0.13435731808332818
S-NCO-Ru,0.26192056674999975
S-NCO-Sc,0.3449505694453112
S-NCO-Sm,0.30408579214062215
S-NCO-Y,0.32096483514061624
S-NC-Rh,0.5827876907291678
S-NC-Ru,0.7599308215624987
S-NCS-Al,0.32606744128124987
S-NCS-Bi,0.24133979169531017
S-NC-Sc,0.518555652708331
S-NCS-Ce,0.2595693284999925
S-NCS-Co,0.3858253074999993
S-NCS-Cr,0.3153928444453129
S-NCS-Fe,0.49751926049999895
S-NCS-Ga,0.35067109294531207
S-NCS-Gd,0.7747730203906258
S-NCS-In,0.28247950782031417
S-NCS-Ir,0.43909264549998994
S-NCS-La,0.31481616749999475
S-NCS-Lu,0.2318071069453147
S-NC-Sm,0.5633788192708309
S-NCS-Nd,0.2994933889999949
S-NCS-Rh,0.3165049381953118
S-NCS-Ru,0.588991060999998
S-NCS-Sc,0.2355259019453122
S-NCS-Sm,0.2617846426953143
S-NCS-Y,0.2467115346119808
S-NC-Y,0.4434017299305548
S-NO-Al,1.2911477719466138
S-NO-Bi,0.7444527645312427
S-NO-Ce,0.9275676875000052
S-NO-Co,0.758722424250001
S-NO-Cr,1.1023446790983051
S-NO-Fe,0.7625141553365378
S-NO-Ga,0.9601565855566392
S-NO-Gd,1.4095174671250028
S-NO-In,0.898586360117184
S-NO-Ir,0.6849290732211557
S-NO-La,1.1050491337499935
S-NO-Lu,1.1534809469108076
S-NO-Nd,1.0509277869502291
S-NO-Rh,0.6246161562980763
S-NO-Ru,0.7403530703125014
S-NO-Sc,1.1392412111816395
S-NO-Sm,1.0393074223274716
S-NO-Y,1.1173789719802532
S-OCN-Al,0.801921590057292
S-OCN-Bi,0.40544277174997845
S-OCN-Ce,0.5035391244999978
S-OCN-Co,0.48887882516666714
S-OCN-Cr,0.6194129677786453
S-OCN-Fe,0.5695654947692272
S-OCN-Ga,0.5913949149453135
S-OCN-Gd,1.032044361999997
S-OCN-In,0.48270985459374494
S-OCN-Ir,0.5566685639999953
S-OCN-La,0.5822274555000071
S-OCN-Lu,0.6233327880286481
S-OCN-Nd,0.5454180479318076
S-OCN-Rh,0.44587378008332834
S-OCN-Ru,0.5953785507500005
S-OCN-Sc,0.6195543354453115
S-OCN-Sm,0.5416937261406218
S-OCN-Y,0.5743688711406172
S-SCN-Al,0.495685607281251
S-SCN-Bi,0.436996683695309
S-SCN-Ce,0.45580586049999283
S-SCN-Co,0.43989415549999933
S-SCN-Cr,0.46991546444531274
S-SCN-Fe,0.5639406744999995
S-SCN-Ga,0.47258911094531264
S-SCN-Gd,0.9647268463906258
S-SCN-In,0.4027627898203132
S-SCN-Ir,0.44988457149999306
S-SCN-La,0.5011391574999919
S-SCN-Lu,0.4467944529453156
S-SCN-Nd,0.49068422499999187
S-SCN-Rh,0.39815134019531406
S-SCN-Ru,0.6585256829999988
S-SCN-Sc,0.4640870259453127
S-SCN-Sm,0.4583538866953134
S-SCN-Y,0.4452528466119805
S-SH-Al,0.1916875940983065
S-SH-Bi,0.22792029399414204
S-SH-Ce,0.19709561999999892
S-SH-Co,0.22695210624999973
S-SH-Cr,0.2522449424316413
S-SH-Fe,0.41404070249999947
S-SH-Ga,0.2747884430566412
S-SH-Gd,0.8556794398632839
S-SH-In,0.18218331665039145
S-SH-Ir,0.23936312125000114
S-SH-La,0.2979860612500005
S-SH-Lu,0.20401619305664198
S-SH-Nd,0.2762147481249997
S-SH-Rh,0.1816734521191421
S-SH-Ru,0.5021510606250015
S-SH-Sc,0.2043507893066412
S-SH-Sm,0.2325148627441429
S-SH-Y,0.21029677763997512
Te-Br-Al,0.14056778097222278
Te-Br-Bi,0.0
Te-Br-Ce,0.3520085811111002
Te-Br-Co,0.059236347499997066
Te-Br-Cr,0.0
Te-Br-Fe,0.2511613358333378
Te-Br-Ga,0.19073948888888026
Te-Br-Gd,1.345138360555552
Te-Br-In,0.11314269416666534
Te-Br-Ir,0.06435252944444159
Te-Br-La,0.21289931041663834
Te-Br-Lu,0.0
Te-Br-Nd,0.1382731966666526
Te-Br-Rh,0.0
Te-Br-Ru,0.24599156694444346
Te-Br-Sc,0.0
Te-Br-Sm,0.047933981944474624
Te-Br-Y,0.0
Te-Cl-Al,0.25330058569444347
Te-Cl-Bi,0.03351869499999793
Te-Cl-Ce,0.40402458277776176
Te-Cl-Co,0.10433755333334815
Te-Cl-Cr,0.014610358587965777
Te-Cl-Fe,0.16101040750001872
Te-Cl-Ga,0.31075170333333446
Te-Cl-Gd,0.04900660944444013
Te-Cl-In,0.146865400833331
Te-Cl-Ir,0.04535288697916684
Te-Cl-La,0.17350361652781032
Te-Cl-Lu,0.0
Te-Cl-Nd,0.8114308327777735
Te-Cl-Rh,0.029209581666659545
Te-Cl-Ru,0.2614022797222262
Te-Cl-Sc,0.11226081333333937
Te-Cl-Sm,0.0
Te-Cl-Y,0.021758991111102688
Te-CN-Al,1.2172327993750027
Te-CN-Bi,0.5627260206249929
Te-CN-Ce,0.4959731512499985
Te-CN-Co,0.634618256875001
Te-CN-Cr,0.9532190590625014
Te-CN-Fe,0.658363886250001
Te-CN-Ga,0.8678375286249995
Te-CN-Gd,0.5225257287500007
Te-CN-In,0.6895041141447393
Te-CN-Ir,0.7216479089583316
Te-CN-La,0.535879047374987
Te-CN-Lu,0.7029553256250054
Te-CN-Nd,0.5262381138749888
Te-CN-Rh,0.5806987334375009
Te-CN-Ru,0.8233435437499992
